		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111010010  240  241  243  253  238  246  263  245  2.138989 0.976452 SUCCESS 126
111010100  242  240  238  222  253  260  237  234  4.374892 0.821815 SUCCESS 127
111010110  242  228  270  250  276  231  266  272 14.457109 0.070602 SUCCESS 128
111011000  249  255  231  279  223  238  248  253  8.931431 0.348113 SUCCESS 129
111011010  256  231  233  243  249  248  259  225  4.508347 0.808597 SUCCESS 130
111011100  240  251  249  242  256  241  247  233  1.590340 0.991104 SUCCESS 131
111100000  221  243  246  244  251  255  256  226  4.976499 0.760085 SUCCESS 132
111100010  230  235  226  268  255  241  222  262  8.974857 0.344421 SUCCESS 133
111100100  263  240  271  236  245  251  263  254  7.047172 0.531552 SUCCESS 134
111100110  230  251  261  243  231  242  233  239  3.641948 0.887898 SUCCESS 135
111101000  219  231  236  255  260  242  238  267  7.647720 0.468616 SUCCESS 136
111101010  246  246  245  230  259  239  233  245  2.454621 0.963813 SUCCESS 137
111101100  233  259  223  223  224  236  254  248  7.715507 0.461742 SUCCESS 138
111101110  239  247  238  251  254  251  256  223  3.606996 0.890729 SUCCESS 139
111110000  229  259  262  237  230  259  262  230  7.457070 0.488214 SUCCESS 140
111110010  240  276  277  246  265  242  260  259 12.840819 0.117445 SUCCESS 141
111110100  242  235  247  249  252  234  238  258  2.179237 0.975018 SUCCESS 142
111110110  234  254  227  227  236  249  275  242  7.770584 0.456195 SUCCESS 143
111111000  212  253  237  243  237  246  237  239  5.482781 0.704947 SUCCESS 144
111111010  230  227  245  246  259  220  241  271  8.610504 0.376210 SUCCESS 145
111111100  216  237  220  243  251  255  223  262  9.983185 0.266208 SUCCESS 146
111111110  240  226  235  266  257  222  228  264  9.395347 0.310050 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  251  249  229  267  246  245  232  253  4.461744 0.813248 SUCCESS   0
000000011  252  240  252  250  259  239  228  224  4.610027 0.798327 SUCCESS   1
000000101  225  242  249  233  233  264  264  243  6.070620 0.639322 SUCCESS   2
000000111  239  241  235  231  249  230  235  254  2.947134 0.937631 SUCCESS   3
000001001  228  238  217  285  256  237  231  243 13.003931 0.111714 SUCCESS   4
000001011  226  236  256  232  263  250  264  244  6.221021 0.622489 SUCCESS   5
000001101  220  240  244  251  218  225  255  244  7.680554 0.465280 SUCCESS   6
000001111  226  246  244  235  260  241  255  244  3.369742 0.909061 SUCCESS   7
000010001  239  247  231  237  237  208  258  255  8.151884 0.418776 SUCCESS   8
000010011  256  261  221  280  250  247  259  252 10.903602 0.207221 SUCCESS   9
000010101  217  258  246  231  228  239  231  235  6.973030 0.539545 SUCCESS  10
000010111  233  246  247  231  260  228  253  283 10.209847 0.250605 SUCCESS  11
000011001  257  230  231  258  245  259  223  238  6.083330 0.637898 SUCCESS  12
000011011  229  234  256  251  221  232  274  251  9.071242 0.336322 SUCCESS  13
000011101  245  261  247  217  239  216  234  255  8.759846 0.362958 SUCCESS  14
000011111  225  234  249  234  282  237  267  228 12.130118 0.145492 SUCCESS  15
000100011  234  239  243  243  248  234  255  227  2.797791 0.946399 SUCCESS  16
000100101  236  266  230  266  256  228  253  232  7.835193 0.449733 SUCCESS  17
000100111  269  246  229  289  265  233  273  250 18.186439 0.019871 SUCCESS  18
000101001  235  245  248  213  236  270  244  256  8.237677 0.410604 SUCCESS  19
000101011  213  251  235  230  208  241  231  255 12.303821 0.138154 SUCCESS  20
000101101  230  207  243  246  244  246  251  226  8.311818 0.403619 SUCCESS  21
000101111  229  233  239  230  258  246  230  254  4.539063 0.805512 SUCCESS  22
000110011  258  235  239  218  242  241  225  238  5.940342 0.653915 SUCCESS  23
000110101  262  271  242  263  224  238  261  231  9.753346 0.282766 SUCCESS  24
000110111  255  242  270  223  222  244  225  229  9.840197 0.276422 SUCCESS  25
000111001  244  275  223  258  233  239  227  254  9.036289 0.339244 SUCCESS  26
000111011  266  240  245  251  255  241  230  253  4.024308 0.854924 SUCCESS  27
000111101  241  262  259  266  224  275  228  240 11.288080 0.185904 SUCCESS  28
000111111  229  240  256  243  270  255  271  237  8.256742 0.408801 SUCCESS  29
001000011  252  256  245  238  263  220  258  239  5.924454 0.655694 SUCCESS  30
001000101  255  243  241  234  236  239  250  247  1.554329 0.991768 SUCCESS  31
001000111  236  254  238  266  227  233  242  242  4.684169 0.790737 SUCCESS  32
001001011  240  272  225  261  247  210  254  233 12.026319 0.150033 SUCCESS  33
001001101  264  256  248  233  234  227  240  240  4.679932 0.791173 SUCCESS  34
001001111  259  248  235  247  261  251  250  248  3.005388 0.934019 SUCCESS  35
001010011  239  267  270  243  277  249  243  257 10.557254 0.228069 SUCCESS  36
001010101  260  256  235  243  248  250  232  231  3.585812 0.892429 SUCCESS  37
001010111  217  240  245  233  189  240  235  282 23.093562 0.003246 FAILURE  38
001011011  247  236  233  236  262  229  260  246  4.524235 0.807004 SUCCESS  39
001011101  247  246  242  243  234  260  265  269  6.044140 0.642287 SUCCESS  40
001011111  245  221  215  229  243  245  241  252  7.144616 0.521113 SUCCESS  41
001100101  260  240  256  250  241  246  234  258  3.189683 0.921896 SUCCESS  42
001100111  244  235  251  233  252  254  232  255  2.877229 0.941824 SUCCESS  43
001101011  264  257  240  281  230  231  245  245  9.790416 0.280045 SUCCESS  44
001101101  253  258  254  262  236  225  240  236  5.097244 0.747134 SUCCESS  45
001101111  245  244  266  213  244  255  214  221 12.746553 0.120873 SUCCESS  46
001110101  240  240  252  251  261  234  212  245  6.623505 0.577743 SUCCESS  47
001110111  269  232  238  254  262  228  233  258  7.611709 0.472288 SUCCESS  48
001111011  259  240  246  255  215  262  228  241  7.615945 0.471855 SUCCESS  49
001111101  232  221  258  227  244  228  258  241  6.905244 0.546890 SUCCESS  50
001111111  236  246  256  229  260  252  269  244  5.813242 0.668142 SUCCESS  51
010000011  247  256  249  238  234  258  251  241  2.383657 0.966936 SUCCESS  52
010000111  229  275  242  220  247  218  242  231 11.168394 0.192339 SUCCESS  53
010001011  253  217  241  248  239  257  249  239  4.581430 0.801232 SUCCESS  54
010001111  246  248  234  250  232  220  222  253  6.155353 0.629835 SUCCESS  55
010010011  244  236  260  240  272  260  225  220  9.794653 0.279735 SUCCESS  56
010010111  277  267  228  258  234  254  252  216 13.174457 0.105986 SUCCESS  57
010011011  269  274  250  237  241  239  240  236  7.268538 0.507956 SUCCESS  58
010011111  236  233  256  239  247  238  235  248  2.123102 0.977003 SUCCESS  59
010100011  256  211  238  237  232  249  222  259  9.355099 0.313231 SUCCESS  60
010100111  226  259  278  249  260  253  237  231  9.637896 0.291366 SUCCESS  61
010101011  247  266  231  236  266  245  243  226  6.499582 0.591454 SUCCESS  62
010101111  233  272  231  227  230  239  255  269  9.867736 0.274432 SUCCESS  63
010110011  223  261  272  245  245  246  235  240  6.835339 0.554498 SUCCESS  64
010110111  246  235  227  244  243  225  252  219  6.102395 0.635763 SUCCESS  65
010111011  253  260  228  248  235  259  257  271  7.619123 0.471531 SUCCESS  66
010111111  241  252  264  233  251  234  260  258  5.019925 0.755444 SUCCESS  67
011000111  232  255  242  250  249  255  220  230  5.202102 0.735773 SUCCESS  68
011001111  248  228  258  233  246  251  230  257  4.267916 0.832178 SUCCESS  69
011010111  235  234  228  273  243  254  246  241  5.895857 0.658896 SUCCESS  70
011011111  258  236  261  227  214  245  243  218 10.289284 0.245306 SUCCESS  71
011101111  250  244  265  261  270  249  250  256  6.879824 0.549653 SUCCESS  72
011111111  226  238  268  230  250  253  270  266 10.154770 0.254331 SUCCESS  73
100000000  251  249  229  267  245  245  232  253  4.450093 0.814405 SUCCESS  74
100010000  240  269  244  246  233  240  270  244  6.141584 0.631376 SUCCESS  75
100100000  233  227  228  234  246  244  230  241  4.204366 0.838230 SUCCESS  76
100101000  270  255  238  238  236  259  245  253  5.209516 0.734966 SUCCESS  77
100110000  226  243  222  234  255  247  257  292 14.854297 0.062041 SUCCESS  78
100111000  234  241  247  234  242  267  253  264  5.188333 0.737270 SUCCESS  79
101000000  231  258  242  255  225  229  239  218  7.587348 0.474780 SUCCESS  80
101000100  245  250  259  226  231  245  288  236 11.647137 0.167656 SUCCESS  81
101001000  234  225  221  229  272  249  243  244  8.616859 0.375640 SUCCESS  82
101001100  244  235  254  235  246  270  250  263  5.625769 0.689070 SUCCESS  83
101010000  243  253  241  246  238  244  232  249  1.277886 0.995811 SUCCESS  84
101010100  253  243  233  262  231  270  243  241  5.830188 0.666247 SUCCESS  85
101011000  237  243  261  228  264  205  239  213 14.903019 0.061059 SUCCESS  86
101011100  263  210  278  236  233  246  226  256 14.112880 0.078870 SUCCESS  87
101100000  248  239  238  228  245  231  257  235  3.223577 0.919553 SUCCESS  88
101100100  281  241  238  251  239  253  260  266  9.701446 0.286609 SUCCESS  89
101101000  243  268  237  266  229  227  231  234  8.038553 0.429713 SUCCESS  90
101101100  246  244  248  243  254  242  266  263  4.052905 0.852319 SUCCESS  91
101110000  255  231  267  239  275  238  231  256  9.083952 0.335264 SUCCESS  92
101110100  236  237  233  207  242  256  274  265 13.102434 0.108373 SUCCESS  93
101111000  238  280  233  258  240  250  234  241  7.645602 0.468831 SUCCESS  94
101111100  263  231  220  239  251  241  226  258  7.265361 0.508292 SUCCESS  95
110000000  240  232  231  247  261  234  249  242  3.220399 0.919774 SUCCESS  96
110000010  217  249  213  227  256  213  247  256 13.898928 0.084438 SUCCESS  97
110000100  242  252  228  254  268  242  279  258 10.199255 0.251318 SUCCESS  98
110001000  230  251  262  253  258  243  237  218  6.660576 0.573657 SUCCESS  99
110001010  241  219  261  220  225  258  234  238  9.346625 0.313904 SUCCESS 100
110010000  252  226  244  241  251  255  244  252  2.660100 0.953847 SUCCESS 101
110010010  250  234  233  221  249  246  248  252  3.812474 0.873634 SUCCESS 102
110010100  284  259  282  268  256  238  233  248 17.510690 0.025209 SUCCESS 103
110011000  237  233  202  245  250  262  227  252 11.265837 0.187087 SUCCESS 104
110011010  235  243  208  246  235  264  233  224 10.168539 0.253395 SUCCESS 105
110100000  232  248  244  273  217  248  245  217 10.520183 0.230395 SUCCESS 106
110100010  235  226  234  248  233  254  260  221  6.513352 0.589927 SUCCESS 107
110100100  257  231  237  243  263  245  244  251  3.365505 0.909373 SUCCESS 108
110101000  234  227  261  236  228  241  250  245  4.455389 0.813880 SUCCESS 109
110101010  240  253  229  255  249  265  254  236  4.515761 0.807854 SUCCESS 110
110101100  239  248  247  263  247  216  234  233  6.064265 0.640033 SUCCESS 111
110110000  237  245  214  255  251  234  268  263  9.123141 0.332015 SUCCESS 112
110110010  278  255  266  244  239  232  233  260  9.716275 0.285507 SUCCESS 113
110110100  243  253  231  278  241  276  246  254 10.704478 0.219013 SUCCESS 114
110111000  230  255  256  231  270  225  235  245  7.415762 0.492509 SUCCESS 115
110111010  264  247  229  220  237  249  266  244  7.486727 0.485140 SUCCESS 116
110111100  254  263  242  237  257  252  217  245  6.242205 0.620122 SUCCESS 117
111000000  223  238  256  239  259  213  254  253  8.546954 0.381942 SUCCESS 118
111000010  249  243  244  237  240  254  275  250  4.991328 0.758503 SUCCESS 119
111000100  253  276  256  246  263  244  217  249  9.977889 0.266581 SUCCESS 120
111000110  261  263  252  259  232  220  224  245  8.723835 0.366126 SUCCESS 121
111001000  252  244  236  239  249  227  239  247  2.143226 0.976303 SUCCESS 122
111001010  274  245  253  243  249  250  243  276  8.680409 0.369969 SUCCESS 123
111001100  238  240  209  239  250  225  236  257  8.247209 0.409702 SUCCESS 124
111010000  218  229  245  234  228  236  256  231  7.006924 0.535886 SUCCESS 125
111010010  241  245  234  210  256  254  235  256  7.373396 0.496933 SUCCESS 126
111010100  229  253  230  239  245  244  243  241  2.309515 0.970023 SUCCESS 127
111010110  238  231  240  259  237  221  239  241  4.531649 0.806258 SUCCESS 128
111011000  245  238  224  246  231  243  260  233  4.220254 0.836725 SUCCESS 129
111011010  242  261  241  264  243  260  222  243  6.092862 0.636831 SUCCESS 130
111011100  246  252  239  221  263  226  247  243  5.596112 0.692370 SUCCESS 131
111100000  218  265  246  245  235  214  249  256  9.651665 0.290330 SUCCESS 132
111100010  203  253  254  258  240  238  226  233 10.875004 0.208883 SUCCESS 133
111100100  258  240  235  218  249  247  217  249  7.485668 0.485250 SUCCESS 134
111100110  253  225  231  241  261  229  210  249  9.864558 0.274661 SUCCESS 135
111101000  210  244  282  237  233  242  246  216 15.136036 0.056554 SUCCESS 136
111101010  233  270  238  235  267  257  258  241  7.648779 0.468508 SUCCESS 137
111101100  258  226  222  237  236  248  220  250  7.451774 0.488763 SUCCESS 138
111101110  238  255  234  232  239  252  254  219  5.178800 0.738306 SUCCESS 139
111110000  237  245  256  266  243  223  252  243  5.007215 0.756805 SUCCESS 140
111110010  255  230  259  219  254  247  233  261  7.137201 0.521905 SUCCESS 141
111110100  241  239  257  252  234  240  266  237  3.866492 0.868964 SUCCESS 142
111110110  260  223  226  232  241  243  241  258  5.876792 0.661031 SUCCESS 143
111111000  228  245  274  259  228  233  267  231 10.396260 0.238307 SUCCESS 144
111111010  235  253  257  244  257  233  275  240  6.726244 0.566436 SUCCESS 145
111111100  225  243  279  237  257  240  269  237 10.533952 0.229529 SUCCESS 146
111111110  226  238  268  230  250  253  270  266 10.154770 0.254331 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  255  241  214  244  249  245  240  243  4.568720 0.802519 SUCCESS   0
000000011  227  243  212  233  245  230  252  247  7.290781 0.505609 SUCCESS   1
000000101  265  252  223  232  234  247  240  250  5.310137 0.723972 SUCCESS   2
000000111  253  255  243  245  238  240  264  221  5.013570 0.756125 SUCCESS   3
000001001  244  233  235  226  259  233  238  260  4.957434 0.762116 SUCCESS   4
000001011  236  227  258  252  224  261  215  234  9.551045 0.297960 SUCCESS   5
000001101  237  232  228  241  256  240  259  279  8.740781 0.364633 SUCCESS   6
000001111  255  234  242  253  227  237  267  212  9.334974 0.314831 SUCCESS   7
000010001  232  227  246  258  244  257  219  260  7.140379 0.521565 SUCCESS   8
000010011  264  233  217  243  244  233  250  237  6.206193 0.624147 SUCCESS   9
000010101  247  257  241  233  220  230  241  234  5.089830 0.747933 SUCCESS  10
000010111  253  263  248  257  245  256  228  222  6.385192 0.604168 SUCCESS  11
000011001  256  257  238  249  243  222  240  248  3.774344 0.876887 SUCCESS  12
000011011  228  245  231  247  242  260  255  262  4.811269 0.777544 SUCCESS  13
000011101  271  255  246  240  251  252  257  221  7.078947 0.528139 SUCCESS  14
000011111  243  269  238  253  245  248  257  237  4.103745 0.847644 SUCCESS  15
000100011  243  224  256  266  248  281  227  261 12.619453 0.125631 SUCCESS  16
000100101  235  263  247  223  258  210  236  259 10.754259 0.216016 SUCCESS  17
000100111  242  254  223  219  245  242  264  245  6.696588 0.569694 SUCCESS  18
000101001  205  233  245  251  249  234  243  257  8.455865 0.390252 SUCCESS  19
000101011  236  251  243  242  250  253  251  230  2.029895 0.980082 SUCCESS  20
000101101  260  229  235  251  222  243  242  240  4.760429 0.782848 SUCCESS  21
000101111  247  251  246  256  266  260  225  237  5.707325 0.679978 SUCCESS  22
000110011  234  259  242  250  232  221  235  263  6.287749 0.615034 SUCCESS  23
000110101  247  225  214  234  268  249  229  251  9.548926 0.298122 SUCCESS  24
000110111  226  258  225  255  236  258  262  231  7.436946 0.490304 SUCCESS  25
000111001  256  244  242  268  235  244  275  249  7.523798 0.481311 SUCCESS  26
000111011  251  245  279  243  251  236  274  212 13.995312 0.081888 SUCCESS  27
000111101  244  224  256  243  227  238  248  217  6.901007 0.547350 SUCCESS  28
000111111  231  259  248  238  271  241  267  237  7.423177 0.491737 SUCCESS  29
001000011  248  260  236  235  246  253  259  229  4.019012 0.855404 SUCCESS  30
001000101  234  231  245  247  274  211  243  255 10.138883 0.255413 SUCCESS  31
001000111  222  210  261  237  246  263  243  260 11.026465 0.200204 SUCCESS  32
001001011  232  258  251  230  248  202  244  265 11.911929 0.155177 SUCCESS  33
001001101  242  203  234  268  242  226  242  233 11.988189 0.151732 SUCCESS  34
001001111  276  261  256  230  261  257  240  241  8.975916 0.344332 SUCCESS  35
001010011  229  237  246  280  260  245  238  271 10.941732 0.205023 SUCCESS  36
001010101  263  251  213  226  245  224  225  253 10.808277 0.212801 SUCCESS  37
001010111  223  240  258  246  240  241  235  233  3.783877 0.876077 SUCCESS  38
001011011  251  243  253  253  230  251  252  242  2.200421 0.974243 SUCCESS  39
001011101  214  226  255  239  254  231  247  235  7.379751 0.496268 SUCCESS  40
001011111  243  225  263  247  251  264  237  232  5.811123 0.668379 SUCCESS  41
001100101  231  217  265  267  274  259  243  246 12.649110 0.124507 SUCCESS  42
001100111  249  254  241  243  223  257  238  266  5.339794 0.720717 SUCCESS  43
001101011  251  242  219  250  274  243  241  236  7.147793 0.520774 SUCCESS  44
001101101  257  232  247  241  221  217  239  253  7.229349 0.512102 SUCCESS  45
001101111  220  257  223  270  251  228  264  233 11.395055 0.180304 SUCCESS  46
001110101  265  259  256  247  221  268  210  254 13.443486 0.097474 SUCCESS  47
001110111  263  263  250  219  212  252  266  245 12.505063 0.130052 SUCCESS  48
001111011  248  236  245  229  268  224  248  231  6.240086 0.620358 SUCCESS  49
001111101  229  249  256  232  225  259  243  272  8.074565 0.426221 SUCCESS  50
001111111  248  254  256  227  254  270  240  268  8.053381 0.428273 SUCCESS  51
010000011  245  237  252  253  236  237  265  230  4.001006 0.857033 SUCCESS  52
010000111  251  259  240  226  260  257  270  223  9.098780 0.334032 SUCCESS  53
010001011  246  228  267  236  262  254  223  245  7.273834 0.507397 SUCCESS  54
010001111  229  226  252  216  277  261  222  255 14.335305 0.073434 SUCCESS  55
010010011  258  228  255  244  248  211  242  238  7.308787 0.503713 SUCCESS  56
010010111  233  257  250  232  261  233  255  264  5.901153 0.658303 SUCCESS  57
010011011  238  204  247  273  232  226  230  242 13.426539 0.097992 SUCCESS  58
010011111  263  241  236  258  245  252  229  245  3.884497 0.867391 SUCCESS  59
010100011  226  244  242  266  247  210  226  263 11.308204 0.184840 SUCCESS  60
010100111  269  249  240  251  260  250  251  280  9.861381 0.274890 SUCCESS  61
010101011  257  236  227  216  225  250  236  237  7.766347 0.456621 SUCCESS  62
010101111  210  258  260  221  228  242  237  247 10.453455 0.234630 SUCCESS  63
010110011  225  236  231  238  253  241  228  237  4.409845 0.818384 SUCCESS  64
010110111  279  246  241  214  219  244  249  246 11.844143 0.158295 SUCCESS  65
010111011  231  236  247  248  272  247  223  254  6.738954 0.565042 SUCCESS  66
010111111  251  223  250  267  237  247  244  247  4.739246 0.785048 SUCCESS  67
011000111  258  242  267  235  254  264  240  209 10.790271 0.213868 SUCCESS  68
011001111  222  241  250  251  247  262  238  256  4.606850 0.798650 SUCCESS  69
011010111  273  246  213  245  264  232  221  244 12.216970 0.141783 SUCCESS  70
011011111  232  246  236  250  244  223  262  239  4.419377 0.817444 SUCCESS  71
011101111  259  242  278  209  220  245  266  231 16.271463 0.038655 SUCCESS  72
011111111  231  251  269  252  273  285  246  257 15.142391 0.056435 SUCCESS  73
100000000  255  241  214  244  249  245  240  243  4.568720 0.802519 SUCCESS  74
100010000  246  267  239  239  265  218  236  225  9.021461 0.340489 SUCCESS  75
100100000  247  259  252  232  266  230  262  258  6.899948 0.547465 SUCCESS  76
100101000  208  242  239  270  241  249  254  237  9.266128 0.320346 SUCCESS  77
100110000  259  235  238  251  250  235  232  233  3.295600 0.914462 SUCCESS  78
100111000  265  253  236  241  223  228  255  234  6.428618 0.599336 SUCCESS  79
101000000  234  229  250  231  214  241  226  244  7.557691 0.477822 SUCCESS  80
101000100  229  247  237  241  245  217  254  252  5.056996 0.751467 SUCCESS  81
101001000  229  218  255  212  252  197  258  242 19.240310 0.013626 SUCCESS  82
101001100  209  241  237  269  250  258  258  253 10.216202 0.250178 SUCCESS  83
101010000  222  228  249  239  224  269  219  232 11.022228 0.200443 SUCCESS  84
101010100  232  235  239  250  261  239  235  239  3.014921 0.933418 SUCCESS  85
101011000  253  228  216  234  241  264  219  271 12.670293 0.123709 SUCCESS  86
101011100  255  255  243  239  261  242  246  241  2.400604 0.966205 SUCCESS  87
101100000  264  231  233  245  246  247  264  253  4.988150 0.758842 SUCCESS  88
101100100  242  216  243  231  245  232  268  269  9.768174 0.281676 SUCCESS  89
101101000  274  278  245  234  244  246  214  230 13.785597 0.087528 SUCCESS  90
101101100  230  230  235  253  216  248  261  220  9.464193 0.304661 SUCCESS  91
101110000  223  230  260  214  239  239  241  265  9.758641 0.282376 SUCCESS  92
101110100  211  236  263  233  233  236  242  250  7.931577 0.440182 SUCCESS  93
101111000  247  231  259  249  262  237  243  260  4.444797 0.814930 SUCCESS  94
101111100  224  254  231  243  237  260  243  243  4.157763 0.842616 SUCCESS  95
110000000  257  234  212  245  260  243  253  233  7.443301 0.489644 SUCCESS  96
110000010  210  235  254  242  230  257  247  234  7.735631 0.459711 SUCCESS  97
110000100  243  239  241  237  273  234  234  241  4.815506 0.777101 SUCCESS  98
110001000  252  248  242  235  264  250  219  239  5.303782 0.724669 SUCCESS  99
110001010  242  239  215  253  268  268  244  250  9.034171 0.339422 SUCCESS 100
110010000  268  257  245  265  248  261  286  273 17.198235 0.028110 SUCCESS 101
110010010  220  269  227  232  228  224  248  262 11.187459 0.191302 SUCCESS 102
110010100  223  240  243  265  255  249  262  225  7.319378 0.502599 SUCCESS 103
110011000  278  233  257  269  240  248  236  229 10.094398 0.258463 SUCCESS 104
110011010  237  232  252  235  242  224  248  258  4.067733 0.850961 SUCCESS 105
110100000  261  239  243  256  224  229  223  253  6.830043 0.555076 SUCCESS 106
110100010  233  229  269  253  232  243  230  257  6.624564 0.577626 SUCCESS 107
110100100  225  217  239  222  235  221  262  232 11.446955 0.177637 SUCCESS 108
110101000  221  222  256  233  252  242  229  230  7.557691 0.477822 SUCCESS 109
110101010  226  220  253  240  241  265  246  223  8.056559 0.427965 SUCCESS 110
110101100  229  255  238  239  245  242  234  265  4.043373 0.853189 SUCCESS 111
110110000  245  247  247  247  235  254  252  217  4.254147 0.833496 SUCCESS 112
110110010  244  234  229  229  227  237  254  286 11.672557 0.166422 SUCCESS 113
110110100  253  245  253  222  247  219  228  250  6.701883 0.569112 SUCCESS 114
110111000  215  248  248  226  254  220  234  250  8.572374 0.379643 SUCCESS 115
110111010  230  241  246  240  224  242  208  254  8.650752 0.372609 SUCCESS 116
110111100  239  213  256  255  264  242  244  245  7.010101 0.535543 SUCCESS 117
111000000  243  245  233  235  245  257  247  233  2.150640 0.976042 SUCCESS 118
111000010  254  238  255  236  239  217  263  253  6.424382 0.599807 SUCCESS 119
111000100  253  267  239  203  233  257  220  238 13.678621 0.090536 SUCCESS 120
111000110  236  245  245  263  243  237  272  227  6.550422 0.585820 SUCCESS 121
111001000  287  271  229  265  270  256  275  250 21.282386 0.006434 FAILURE 122
111001010  229  258  247  260  254  239  250  223  5.448888 0.708696 SUCCESS 123
111001100  260  245  249  249  248  254  257  237  2.666455 0.953517 SUCCESS 124
111010000  257  251  232  243  240  262  242  233  3.500020 0.899188 SUCCESS 125
111010010  231  233  223  240  241  246  262  241  4.668282 0.792371 SUCCESS 126
111010100  247  247  269  225  232  240  223  255  7.327852 0.501708 SUCCESS 127
111010110  265  235  233  231  213  226  226  227 11.583587 0.170772 SUCCESS 128
111011000  259  243  266  264  255  255  246  206 11.818723 0.159477 SUCCESS 129
111011010  250  230  237  234  257  247  219  268  7.467662 0.487115 SUCCESS 130
111011100  234  275  269  233  254  227  244  244  9.274602 0.319663 SUCCESS 131
111100000  242  232  234  234  242  257  249  238  2.491692 0.962117 SUCCESS 132
111100010  234  259  210  222  270  264  218  229 16.750207 0.032818 SUCCESS 133
111100100  277  266  244  244  267  264  249  249 10.698123 0.219398 SUCCESS 134
111100110  252  244  248  253  247  255  240  262  2.621970 0.955800 SUCCESS 135
111101000  279  267  253  241  252  253  254  246  8.769379 0.362123 SUCCESS 136
111101010  233  255  272  207  232  241  243  252 11.088956 0.196710 SUCCESS 137
111101100  259  251  258  232  265  257  262  217  9.595530 0.294569 SUCCESS 138
111101110  237  252  272  222  255  232  243  237  7.188041 0.516487 SUCCESS 139
111110000  244  248  242  254  234  265  253  253  3.443884 0.903501 SUCCESS 140
111110010  260  264  262  235  256  249  241  242  5.206339 0.735312 SUCCESS 141
111110100  259  250  229  236  220  267  249  241  7.157326 0.519758 SUCCESS 142
111110110  236  236  256  244  253  259  243  256  3.030808 0.932409 SUCCESS 143
111111000  243  238  256  258  241  255  247  249  2.255498 0.972160 SUCCESS 144
111111010  256  233  244  238  245  240  272  254  5.061233 0.751012 SUCCESS 145
111111100  251  245  282  247  253  251  244  258  7.665726 0.466785 SUCCESS 146
111111110  231  251  269  252  273  285  246  257 15.142391 0.056435 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  218  232  255  227  259  261  251  245  7.605354 0.472937 SUCCESS   0
000000011  204  234  254  222  259  270  245  240 13.591769 0.093046 SUCCESS   1
000000101  232  264  247  257  229  239  231  245  4.847281 0.773767 SUCCESS   2
000000111  228  240  291  226  244  252  239  251 12.448927 0.132270 SUCCESS   3
000001001  275  220  258  243  256  257  235  231  9.707801 0.286136 SUCCESS   4
000001011  246  267  255  237  235  244  217  245  6.421204 0.600160 SUCCESS   5
000001101  269  237  244  221  256  242  232  257  7.043995 0.531894 SUCCESS   6
000001111  249  252  280  234  260  255  225  231 10.098634 0.258171 SUCCESS   7
000010001  238  225  234  250  222  241  249  258  5.320729 0.722810 SUCCESS   8
000010011  255  206  251  266  225  255  238  248 11.159920 0.192802 SUCCESS   9
000010101  229  285  250  234  211  232  250  228 15.147687 0.056337 SUCCESS  10
000010111  258  236  262  237  249  244  220  242  5.249765 0.730578 SUCCESS  11
000011001  245  245  214  273  230  245  247  255  8.768320 0.362216 SUCCESS  12
000011011  253  240  232  230  246  265  270  249  6.672227 0.572374 SUCCESS  13
000011101  228  240  246  264  237  235  267  254  6.060028 0.640508 SUCCESS  14
000011111  261  248  264  231  256  240  228  230  6.289867 0.614798 SUCCESS  15
000100011  218  232  246  236  247  245  245  232  4.473395 0.812089 SUCCESS  16
000100101  269  246  229  250  255  261  241  236  5.780408 0.671814 SUCCESS  17
000100111  230  213  228  240  231  252  225  251  8.865763 0.353746 SUCCESS  18
000101001  255  258  235  237  216  196  274  234 19.263612 0.013512 SUCCESS  19
