		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 36.605469	M = 18750	N = 8	m = 9	n = 150000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111010010   42   34   38   50   36   38   32   31  7.687878 0.464537 SUCCESS 126
111010100   26   47   43   24   39   32   38   45 14.677723 0.065723 SUCCESS 127
111010110   29   36   33   32   37   41   30   40  4.718016 0.787246 SUCCESS 128
111011000   39   44   27   42   39   34   37   32  6.091404 0.636994 SUCCESS 129
111011010   51   40   39   45   27   39   41   33 12.010606 0.150731 SUCCESS 130
111011100   40   40   42   31   37   34   33   33  3.290788 0.914807 SUCCESS 131
111100000   29   32   32   35   31   23   30   41 10.798301 0.213392 SUCCESS 132
111100010   37   34   47   37   36   46   41   34  6.492563 0.592233 SUCCESS 133
111100100   42   33   44   29   36   33   30   35  6.049920 0.641640 SUCCESS 134
111100110   35   39   43   26   33   51   51   26 19.815127 0.011059 SUCCESS 135
111101000   29   36   33   36   27   36   43   51 11.645193 0.167750 SUCCESS 136
111101010   29   47   47   35   36   42   33   51 14.861753 0.061890 SUCCESS 137
111101100   40   39   26   40   48   33   34   32  8.814789 0.358160 SUCCESS 138
111101110   32   41   39   31   39   42   38   37  3.237167 0.918604 SUCCESS 139
111110000   26   42   35   42   35   25   35   36  8.853625 0.354794 SUCCESS 140
111110010   36   34   35   29   34   41   33   35  3.085795 0.928859 SUCCESS 141
111110100   31   35   34   35   23   35   41   48 10.738502 0.216961 SUCCESS 142
111110110   41   44   29   38   40   44   47   31  9.587540 0.295176 SUCCESS 143
111111000   36   32   45   33   31   32   36   37  4.468229 0.812603 SUCCESS 144
111111010   28   34   38   38   39   31   34   43  4.789289 0.779841 SUCCESS 145
111111100   40   35   44   33   31   37   30   29  6.067793 0.639638 SUCCESS 146
111111110   40   33   29   38   36   30   40   37  3.953871 0.861261 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 36.605469	M = 18750	N = 8	m = 9	n = 150000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   44   44   38   39   38   32   50   38  9.082008 0.335425 SUCCESS   0
000000011   35   41   45   34   33   28   37   33  5.630666 0.688524 SUCCESS   1
000000101   46   43   23   38   27   34   36   43 12.893908 0.115552 SUCCESS   2
000000111   36   35   36   28   32   26   46   45 10.444141 0.235226 SUCCESS   3
000001001   32   39   49   31   38   39   45   23 13.423051 0.098099 SUCCESS   4
000001011   33   42   37   39   32   43   44   42  5.475762 0.705724 SUCCESS   5
000001101   30   35   45   30   34   33   30   38  6.374069 0.605407 SUCCESS   6
000001111   31   23   38   30   35   35   53   36 15.150597 0.056282 SUCCESS   7
000010001   31   37   36   36   48   42   33   33  6.135977 0.632003 SUCCESS   8
000010011   37   49   41   49   34   38   36   24 13.972935 0.082474 SUCCESS   9
000010101   47   41   31   38   33   32   33   48  9.540098 0.298799 SUCCESS  10
000010111   32   33   42   39   38   44   44   42  5.915758 0.656668 SUCCESS  11
000011001   29   42   33   31   29   39   27   36  8.122358 0.421610 SUCCESS  12
000011011   25   43   45   31   23   35   33   42 14.327094 0.073628 SUCCESS  13
000011101   37   42   42   30   50   20   40   38 16.116646 0.040741 SUCCESS  14
000011111   36   25   47   26   39   40   47   30 14.814532 0.062854 SUCCESS  15
000100011   43   45   27   38   35   34   42   35  6.965438 0.540366 SUCCESS  16
000100101   31   37   46   39   43   38   45   43  7.901698 0.443131 SUCCESS  17
000100111   39   37   41   45   33   37   28   31  6.052788 0.641319 SUCCESS  18
000101001   41   39   36   39   40   41   50   38  6.872981 0.550397 SUCCESS  19
000101011   37   27   37   30   34   36   35   40  4.447487 0.814664 SUCCESS  20
000101101   35   28   35   35   16   36   34   31 15.391778 0.051961 SUCCESS  21
000101111   41   28   29   38   42   34   41   42  6.706824 0.568569 SUCCESS  22
000110011   33   44   40   35   33   41   36   47  6.284481 0.615399 SUCCESS  23
000110101   35   32   46   36   35   37   31   36  4.150038 0.843339 SUCCESS  24
000110111   26   38   34   32   33   40   26   41  8.437460 0.391945 SUCCESS  25
000111001   35   30   24   40   35   34   45   45 10.363821 0.240413 SUCCESS  26
000111011   39   38   42   28   44   29   42   36  7.140862 0.521514 SUCCESS  27
000111101   42   38   35   39   32   37   39   30  3.109405 0.927305 SUCCESS  28
000111111   43   25   39   29   40   36   53   25 18.486313 0.017862 SUCCESS  29
001000011   42   40   40   35   38   37   37   39  1.771323 0.987238 SUCCESS  30
001000101   31   30   34   42   43   35   30   38  5.648539 0.686533 SUCCESS  31
001000111   41   45   34   34   35   33   45   35  5.422363 0.711626 SUCCESS  32
001001011   37   35   50   43   38   41   32   40  7.824467 0.450802 SUCCESS  33
001001101   36   49   34   36   38   41   43   33  6.673946 0.572185 SUCCESS  34
001001111   34   37   46   35   36   33   28   37  5.235243 0.732163 SUCCESS  35
001010011   39   36   28   32   35   40   49   34  7.792030 0.454045 SUCCESS  36
001010101   46   33   27   38   38   34   37   33  6.139066 0.631658 SUCCESS  37
001010111   32   33   28   30   37   32   42   40  6.041093 0.642629 SUCCESS  38
001011011   46   33   33   39   27   34   38   38  6.296617 0.614044 SUCCESS  39
001011101   33   42   42   39   29   42   32   41  5.773212 0.672618 SUCCESS  40
001011111   33   32   44   33   37   28   37   38  5.033119 0.754031 SUCCESS  41
001100101   38   45   36   36   37   47   35   41  5.740334 0.676292 SUCCESS  42
001100111   32   46   35   44   42   44   32   39  7.836382 0.449614 SUCCESS  43
001101011   26   35   46   40   32   40   37   33  7.363949 0.497922 SUCCESS  44
001101101   36   40   33   46   40   31   36   43  5.573956 0.694833 SUCCESS  45
001101111   40   38   36   33   38   49   40   35  5.550125 0.697480 SUCCESS  46
001110101   53   32   32   47   39   25   31   21 23.573407 0.002701 FAILURE  47
001110111   36   39   32   32   42   36   37   37  2.211540 0.973830 SUCCESS  48
001111011   37   41   36   29   38   35   40   31  3.534617 0.896486 SUCCESS  49
001111101   34   34   38   34   40   39   35   41  1.735797 0.988068 SUCCESS  50
001111111   38   26   46   35   37   39   46   36  8.466808 0.389248 SUCCESS  51
010000011   25   27   47   31   31   40   30   38 12.849555 0.117132 SUCCESS  52
010000111   42   33   33   29   38   42   38   36  4.132164 0.845007 SUCCESS  53
010001011   35   30   35   44   36   37   26   35  6.186729 0.626324 SUCCESS  54
010001111   35   33   28   41   42   32   32   29  6.730876 0.565928 SUCCESS  55
010010011   41   37   28   37   37   34   42   51  9.516266 0.300631 SUCCESS  56
010010111   26   51   51   31   31   41   28   38 19.348432 0.013103 SUCCESS  57
010011011   39   42   33   38   49   37   44   37  7.298193 0.504828 SUCCESS  58
010011111   43   32   48   34   38   46   34   38  8.407230 0.394734 SUCCESS  59
010100011   39   31   37   45   44   44   35   29  7.839472 0.449306 SUCCESS  60
010100111   38   36   27   35   40   39   43   31  5.273859 0.727945 SUCCESS  61
010101011   52   35   38   44   32   29   33   32 11.564873 0.171699 SUCCESS  62
010101111   36   37   24   42   40   41   38   38  6.305444 0.613059 SUCCESS  63
010110011   41   34   43   39   36   41   36   27  5.226196 0.733149 SUCCESS  64
010110111   44   34   29   33   33   41   33   35  5.089608 0.747957 SUCCESS  65
010111011   31   34   40   37   35   39   34   31  2.723030 0.950519 SUCCESS  66
010111111   35   36   43   37   38   35   34   35  1.634735 0.990238 SUCCESS  67
011000111   36   33   29   37   37   36   32   31  3.516964 0.897869 SUCCESS  68
011001111   34   49   35   53   36   37   43   29 14.998562 0.059173 SUCCESS  69
011010111   29   33   38   42   28   36   35   36  5.062908 0.750832 SUCCESS  70
011011111   38   42   38   31   35   46   31   35  5.345132 0.720131 SUCCESS  71
011101111   39   36   34   36   35   37   31   31  2.226545 0.973267 SUCCESS  72
011111111   42   34   43   38   38   35   32   42  3.772268 0.877064 SUCCESS  73
100000000   44   44   38   39   38   32   50   38  9.082008 0.335425 SUCCESS  74
100010000   36   32   49   35   41   39   42   40  6.876070 0.550061 SUCCESS  75
100100000   32   35   52   30   29   41   32   35 11.449027 0.177531 SUCCESS  76
100101000   33   37   27   39   41   39   49   40  8.511381 0.385174 SUCCESS  77
100110000   47   42   32   35   37   36   39   41  5.267680 0.728620 SUCCESS  78
100111000   33   25   42   34   40   31   44   43  9.097233 0.334160 SUCCESS  79
101000000   33   42   35   28   33   28   42   32  7.233319 0.511681 SUCCESS  80
101000100   36   37   32   42   26   34   47   39  8.017986 0.431715 SUCCESS  81
101001000   48   28   37   32   30   34   36   41  8.342135 0.400783 SUCCESS  82
101001100   44   49   26   32   31   52   39   49 21.741489 0.005418 FAILURE  83
101010000   37   38   30   34   36   31   46   36  4.884394 0.769858 SUCCESS  84
101010100   38   38   42   33   45   40   41   32  4.759280 0.782968 SUCCESS  85
101011000   32   39   43   30   36   28   32   28  7.940975 0.439257 SUCCESS  86
101011100   37   32   36   37   32   31   31   34  3.183988 0.922286 SUCCESS  87
101100000   32   39   45   28   40   35   43   35  6.468953 0.594853 SUCCESS  88
101100100   42   38   52   35   35   34   34   41  8.645101 0.373113 SUCCESS  89
101101000   38   39   36   44   28   37   25   34  7.863524 0.446914 SUCCESS  90
101101100   30   34   39   40   29   30   38   45  6.822891 0.555857 SUCCESS  91
101110000   24   34   44   43   35   25   35   49 15.667824 0.047389 SUCCESS  92
101110100   43   32   30   31   38   36   39   45  6.091404 0.636994 SUCCESS  93
101111000   41   38   29   35   43   38   37   38  3.576101 0.893204 SUCCESS  94
101111100   38   49   27   43   42   46   34   32 12.260393 0.139958 SUCCESS  95
110000000   41   41   32   39   36   37   37   41  2.416533 0.965510 SUCCESS  96
110000010   29   41   50   37   38   40   43   26 11.963164 0.152855 SUCCESS  97
110000100   42   51   27   51   49   34   30   42 21.717657 0.005467 FAILURE  98
110001000   40   36   55   39   41   29   36   46 14.736860 0.064469 SUCCESS  99
110001010   34   24   36   26   37   34   40   30  9.620859 0.292651 SUCCESS 100
110010000   36   44   41   37   31   46   31   47  9.424031 0.307797 SUCCESS 101
110010010   28   33   35   33   26   35   25   30 11.184897 0.191441 SUCCESS 102
110010100   37   32   24   36   34   40   45   38  7.664268 0.466933 SUCCESS 103
110011000   40   36   33   30   42   36   38   39  2.984512 0.935326 SUCCESS 104
110011010   38   33   42   43   25   45   25   34 12.189341 0.142954 SUCCESS 105
110100000   35   39   40   32   35   33   35   31  2.559521 0.958898 SUCCESS 106
110100010   31   30   34   48   22   34   42   35 13.090295 0.108780 SUCCESS 107
110100100   44   26   35   39   37   40   43   38  6.495653 0.591890 SUCCESS 108
110101000   45   29   32   35   33   35   44   36  6.290660 0.614709 SUCCESS 109
110101010   44   40   53   39   39   35   37   31 10.749976 0.216272 SUCCESS 110
110101100   28   34   42   37   34   27   32   23 11.734781 0.163435 SUCCESS 111
110110000   24   50   45   37   37   34   42   33 12.935392 0.114092 SUCCESS 112
110110010   41   34   39   37   37   36   37   45  2.913018 0.939697 SUCCESS 113
110110100   40   44   45   34   37   42   25   32  9.281484 0.319110 SUCCESS 114
110111000   29   30   47   38   41   25   34   44 12.058490 0.148613 SUCCESS 115
110111010   43   30   27   27   39   35   35   41  8.452244 0.390585 SUCCESS 116
110111100   39   35   26   34   41   35   32   29  6.454389 0.596471 SUCCESS 117
111000000   44   40   26   36   27   40   44   39  9.694780 0.287105 SUCCESS 118
111000010   36   43   35   45   41   33   27   45  8.737337 0.364936 SUCCESS 119
111000100   39   43   44   41   38   28   42   44  7.919571 0.441366 SUCCESS 120
111000110   28   38   45   30   35   37   28   43  8.692984 0.368854 SUCCESS 121
111001000   33   39   28   40   45   41   30   44  8.258725 0.408614 SUCCESS 122
111001010   33   33   32   36   43   37   48   39  6.332144 0.610080 SUCCESS 123
111001100   34   28   29   34   44   30   34   36  7.087683 0.527203 SUCCESS 124
111010000   31   33   35   29   34   29   38   35  4.914404 0.766684 SUCCESS 125
111010010   48   29   29   36   44   36   34   36  8.701811 0.368072 SUCCESS 126
111010100   43   36   32   26   35   48   43   45 11.826355 0.159121 SUCCESS 127
111010110   33   31   31   49   37   27   31   29 11.612756 0.169336 SUCCESS 128
111011000   35   42   42   37   41   47   34   40  5.835438 0.665659 SUCCESS 129
111011010   33   39   47   36   27   37   29   27 10.441273 0.235409 SUCCESS 130
111011100   29   30   47   38   45   35   37   39  8.202237 0.413969 SUCCESS 131
111100000   42   36   30   46   37   50   50   31 15.584194 0.048733 SUCCESS 132
111100010   50   42   33   30   30   32   46   35 11.885933 0.156366 SUCCESS 133
111100100   24   40   28   52   41   31   36   37 15.046446 0.058249 SUCCESS 134
111100110   31   36   28   34   37   32   30   28  7.108646 0.524957 SUCCESS 135
111101000   34   26   38   31   34   32   41   34  5.838969 0.665264 SUCCESS 136
111101010   43   39   39   28   39   43   39   47  8.100954 0.423671 SUCCESS 137
111101100   35   40   38   44   39   37   39   33  2.693020 0.952122 SUCCESS 138
111101110   40   30   41   32   36   49   33   42  8.240852 0.410304 SUCCESS 139
111110000   50   41   37   44   36   39   41   28  9.971047 0.267064 SUCCESS 140
111110010   20   32   34   39   45   35   39   30 12.198388 0.142569 SUCCESS 141
111110100   49   29   34   31   43   29   40   40 10.491583 0.232203 SUCCESS 142
111110110   29   39   46   36   36   40   34   39  4.988325 0.758823 SUCCESS 143
111111000   50   30   36   43   28   38   49   32 14.549740 0.068515 SUCCESS 144
111111010   43   32   40   32   43   32   42   43  6.409375 0.601476 SUCCESS 145
111111100   35   26   42   38   28   36   43   39  7.545332 0.479093 SUCCESS 146
111111110   42   34   43   38   38   35   32   42  3.772268 0.877064 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 36.605469	M = 18750	N = 8	m = 9	n = 150000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   48   27   39   28   28   34   32   32 12.008179 0.150839 SUCCESS   0
000000011   44   34   34   30   32   38   29   37  5.452372 0.708311 SUCCESS   1
000000101   34   40   32   45   34   42   36   45  6.120972 0.633683 SUCCESS   2
000000111   44   35   44   41   33   32   35   44  6.290439 0.614734 SUCCESS   3
000001001   31   33   32   32   38   39   33   43  4.191742 0.839423 SUCCESS   4
000001011   44   33   26   47   31   39   41   33 10.102119 0.257932 SUCCESS   5
000001101   39   36   24   28   29   43   38   33  9.962661 0.267656 SUCCESS   6
000001111   45   30   43   34   38   38   32   41  5.823743 0.666968 SUCCESS   7
000010001   27   42   31   47   34   41   29   29 11.371796 0.181509 SUCCESS   8
000010011   27   39   41   31   31   26   43   29 11.053825 0.198668 SUCCESS   9
000010101   37   29   43   27   48   32   31   42 11.374664 0.181360 SUCCESS  10
000010111   37   38   31   45   31   43   38   44  6.578841 0.582676 SUCCESS  11
000011001   24   42   39   28   42   31   45   41 11.808702 0.159945 SUCCESS  12
000011011   45   36   32   32   28   37   33   33  6.029178 0.643963 SUCCESS  13
000011101   44   46   41   37   37   38   50   37  9.718170 0.285366 SUCCESS  14
000011111   48   26   32   43   36   34   36   42  9.632334 0.291785 SUCCESS  15
000100011   34   41   26   35   28   34   35   30  7.575342 0.476011 SUCCESS  16
000100101   40   50   41   35   33   36   34   45  8.570739 0.379790 SUCCESS  17
000100111   35   46   51   31   31   25   51   46 22.342125 0.004320 FAILURE  18
000101001   39   38   37   37   29   31   41   25  7.096510 0.526257 SUCCESS  19
000101011   33   39   35   34   48   37   32   37  5.068645 0.750215 SUCCESS  20
000101101   35   26   29   49   32   46   35   35 12.459870 0.131835 SUCCESS  21
000101111   39   37   35   33   35   37   46   36  3.186636 0.922105 SUCCESS  22
000110011   31   40   42   24   44   36   41   44 10.167434 0.253470 SUCCESS  23
000110101   30   35   37   41   40   48   32   38  6.501610 0.591229 SUCCESS  24
000110111   42   33   33   34   23   28   31   31 10.842874 0.210762 SUCCESS  25
000111001   44   47   36   34   50   37   40   33 10.562636 0.227733 SUCCESS  26
000111011   48   41   34   46   25   38   48   47 17.475029 0.025526 SUCCESS  27
000111101   52   31   35   34   39   45   43   38 11.207845 0.190198 SUCCESS  28
000111111   49   34   41   38   32   36   36   36  5.761296 0.673950 SUCCESS  29
001000011   45   46   45   35   40   28   38   44 10.562636 0.227733 SUCCESS  30
001000101   30   34   37   50   36   39   39   22 12.855293 0.116926 SUCCESS  31
001000111   47   39   33   32   37   34   31   30  6.495873 0.591865 SUCCESS  32
001001011   38   52   37   41   32   33   36   35  8.347872 0.400247 SUCCESS  33
001001101   34   31   39   40   45   31   37   28  6.540447 0.586925 SUCCESS  34
001001111   32   41   43   38   33   26   37   31  6.790234 0.559425 SUCCESS  35
001010011   35   44   39   27   36   31   37   25  9.091496 0.334636 SUCCESS  36
001010101   38   39   41   36   29   41   47   31  6.891075 0.548429 SUCCESS  37
001010111   36   38   41   39   54   53   32   32 18.108323 0.020429 SUCCESS  38
001011011   40   35   43   47   39   44   39   26  9.649986 0.290456 SUCCESS  39
001011101   38   35   29   31   30   44   37   35  5.502904 0.702718 SUCCESS  40
001011111   33   45   37   38   34   45   41   41  5.689803 0.681933 SUCCESS  41
001100101   39   43   45   29   34   45   47   27 12.780709 0.119621 SUCCESS  42
001100111   36   39   38   34   37   32   41   45  3.558228 0.894624 SUCCESS  43
001101011   41   30   38   38   41   46   32   37  5.529383 0.699782 SUCCESS  44
001101101   31   36   36   30   32   39   27   48  9.174685 0.327775 SUCCESS  45
001101111   48   34   26   36   31   33   30   42 10.354995 0.240988 SUCCESS  46
001110101   45   33   37   40   43   45   36   27  8.448934 0.390889 SUCCESS  47
001110111   39   37   35   36   36   32   41   41  1.949837 0.982511 SUCCESS  48
001111011   47   37   43   38   50   43   40   39 10.975711 0.203079 SUCCESS  49
001111101   28   33   30   37   27   32   21   44 15.323374 0.053154 SUCCESS  50
001111111   35   40   34   28   38   36   36   35  2.830050 0.944566 SUCCESS  51
010000011   44   43   32   29   39   42   38   42  6.792882 0.559135 SUCCESS  52
010000111   37   39   48   34   36   32   45   37  6.629373 0.577096 SUCCESS  53
010001011   41   29   41   38   41   37   42   35  4.224179 0.836352 SUCCESS  54
010001111   44   41   35   46   36   27   32   39  8.032770 0.430276 SUCCESS  55
010010011   35   31   36   33   36   37   40   25  5.482162 0.705016 SUCCESS  56
010010111   46   51   32   37   26   39   36   40 12.623158 0.125490 SUCCESS  57
010011011   28   34   41   40   36   39   33   33  4.060891 0.851588 SUCCESS  58
010011111   33   39   40   34   36   30   35   34  2.553563 0.959186 SUCCESS  59
010100011   39   40   30   37   41   31   34   33  3.715999 0.881795 SUCCESS  60
010100111   39   41   44   37   46   28   43   24 12.483481 0.130901 SUCCESS  61
010101011   33   40   45   40   29   44   41   36  6.742350 0.564669 SUCCESS  62
010101111   36   38   41   39   45   46   29   31  7.777025 0.455549 SUCCESS  63
010110011   36   33   38   39   38   44   34   36  2.395791 0.966413 SUCCESS  64
010110111   52   31   35   49   42   39   46   33 15.836850 0.044776 SUCCESS  65
010111011   37   33   34   32   40   44   34   30  4.456314 0.813788 SUCCESS  66
010111111   32   39   40   32   36   36   37   36  1.721013 0.988403 SUCCESS  67
011000111   37   27   30   35   37   49   37   36  8.273730 0.407198 SUCCESS  68
011001111   35   34   42   33   37   24   40   35  6.344280 0.608727 SUCCESS  69
011010111   45   34   38   39   38   33   38   43  4.030881 0.854327 SUCCESS  70
011011111   45   27   30   41   35   35   30   37  7.756503 0.457610 SUCCESS  71
011101111   34   47   31   34   40   44   37   39  6.358843 0.607104 SUCCESS  72
011111111   30   36   37   28   26   35   39   30  7.982680 0.435164 SUCCESS  73
100000000   48   27   39   28   28   34   32   32 12.008179 0.150839 SUCCESS  74
100010000   40   45   29   36   34   38   25   39  8.172668 0.416788 SUCCESS  75
100100000   36   27   32   44   30   35   47   41  9.662123 0.289546 SUCCESS  76
100101000   34   39   35   41   35   29   38   36  2.743772 0.949394 SUCCESS  77
100110000   22   34   36   41   39   32   41   35  8.151926 0.418772 SUCCESS  78
100111000   36   32   41   39   38   39   38   40  1.914090 0.983533 SUCCESS  79
101000000   37   38   39   34   33   47   30   39  5.226196 0.733149 SUCCESS  80
101000100   37   37   39   30   33   31   43   40  4.138122 0.844451 SUCCESS  81
101001000   38   36   40   42   29   34   41   35  3.656421 0.886717 SUCCESS  82
101001100   35   46   36   39   35   37   35   46  5.380658 0.716223 SUCCESS  83
101010000   36   27   35   36   26   43   29   35  8.737778 0.364897 SUCCESS  84
101010100   41   25   36   31   39   44   39   30  8.348093 0.400227 SUCCESS  85
101011000   29   33   34   41   24   31   43   44 10.812864 0.212530 SUCCESS  86
101011100   43   39   47   37   36   37   41   35  5.005977 0.756937 SUCCESS  87
101100000   34   33   43   36   31   38   36   39  2.838876 0.944058 SUCCESS  88
101100100   40   34   35   37   47   35   45   26  8.886062 0.351999 SUCCESS  89
101101000   43   43   34   44   40   35   30   44  7.220962 0.512991 SUCCESS  90
101101100   27   36   35   33   44   42   42   44  7.788940 0.454354 SUCCESS  91
101110000   30   46   40   31   41   53   30   47 17.359182 0.026579 SUCCESS  92
101110100   27   34   33   41   39   37   42   49  9.037655 0.339129 SUCCESS  93
101111000   49   50   27   27   35   42   34   34 15.896648 0.043884 SUCCESS  94
101111100   36   37   32   33   41   41   34   30  3.496002 0.899500 SUCCESS  95
110000000   41   40   36   38   33   31   29   37  3.828977 0.872215 SUCCESS  96
110000010   47   31   39   32   35   35   42   40  5.993210 0.647993 SUCCESS  97
110000100   26   46   43   33   40   35   33   33  8.324261 0.402453 SUCCESS  98
110001000   44   46   28   44   29   32   31   31 11.680940 0.166017 SUCCESS  99
110001010   37   39   38   25   38   34   42   27  7.700015 0.463308 SUCCESS 100
110010000   37   38   41   34   38   36   41   37  1.411648 0.994080 SUCCESS 101
110010010   37   45   35   51   42   37   37   27 11.356570 0.182302 SUCCESS 102
110010100   35   39   39   42   40   38   31   22  8.511602 0.385154 SUCCESS 103
110011000   29   42   38   41   39   30   33   37  4.821947 0.776426 SUCCESS 104
110011010   38   35   39   31   31   37   41   34  2.806219 0.945923 SUCCESS 105
110100000   41   39   26   38   35   44   34   33  6.115235 0.634326 SUCCESS 106
110100010   41   42   42   32   39   36   41   42  4.328110 0.826374 SUCCESS 107
110100100   30   29   31   46   36   33   47   45 11.665936 0.166743 SUCCESS 108
110101000   36   37   33   29   32   29   38   28  6.395032 0.603073 SUCCESS 109
110101010   36   26   40   35   39   47   33   35  7.239056 0.511074 SUCCESS 110
110101100   23   32   38   40   31   40   33   35  7.860655 0.447199 SUCCESS 111
110110000   39   37   34   39   38   38   39   37  0.796227 0.999237 SUCCESS 112
110110010   35   23   44   43   33   41   45   36 10.913706 0.206637 SUCCESS 113
110110100   45   37   36   37   33   38   30   42  4.485882 0.810844 SUCCESS 114
110111000   34   42   31   34   39   50   32   36  7.931707 0.440169 SUCCESS 115
110111010   35   47   45   43   48   29   33   35 12.010606 0.150731 SUCCESS 116
110111100   46   47   23   28   31   39   34   37 14.109965 0.078944 SUCCESS 117
111000000   39   45   34   34   37   34   31   44  5.163749 0.739940 SUCCESS 118
111000010   30   36   38   40   34   41   32   36  2.969728 0.936243 SUCCESS 119
111000100   43   49   45   38   28   29   38   30 12.551885 0.128226 SUCCESS 120
111000110   44   38   34   35   45   42   34   42  5.689803 0.681933 SUCCESS 121
111001000   38   35   40   28   37   35   32   39  3.383024 0.908076 SUCCESS 122
111001010   48   34   38   55   38   36   33   40 14.228459 0.076002 SUCCESS 123
111001100   21   33   40   48   47   37   42   42 15.938132 0.043274 SUCCESS 124
111010000   31   34   40   42   37   48   39   24 10.548072 0.228643 SUCCESS 125
111010010   36   34   28   46   28   35   55   50 21.575111 0.005767 FAILURE 126
111010100   51   47   34   37   31   38   34   35 10.307112 0.244129 SUCCESS 127
111010110   35   43   47   35   40   26   45   32 10.443921 0.235240 SUCCESS 128
111011000   40   35   40   43   37   36   42   38  2.770251 0.947938 SUCCESS 129
111011010   46   28   31   39   35   38   36   40  6.097361 0.636327 SUCCESS 130
111011100   35   28   40   39   32   44   28   34  7.078636 0.528173 SUCCESS 131
111100000   52   37   36   29   41   30   34   35 10.384563 0.239065 SUCCESS 132
111100010   44   45   43   27   31   32   45   26 13.949324 0.083096 SUCCESS 133
111100100   40   39   39   21   39   32   30   26 12.697962 0.122673 SUCCESS 134
111100110   30   31   28   37   44   34   37   37  5.960773 0.651626 SUCCESS 135
111101000   45   39   43   50   33   45   40   36 11.067947 0.197879 SUCCESS 136
111101010   50   38   42   38   27   34   31   38  9.739354 0.283799 SUCCESS 137
111101100   33   25   35   46   38   26   44   37 11.517431 0.174068 SUCCESS 138
111101110   44   45   47   42   39   35   28   40 10.060193 0.260827 SUCCESS 139
111110000   46   41   33   31   38   41   32   35  5.565130 0.695814 SUCCESS 140
111110010   35   39   36   41   43   39   30   36  3.350145 0.910504 SUCCESS 141
111110100   38   36   30   40   33   37   46   41  5.032898 0.754054 SUCCESS 142
111110110   30   27   30   44   36   27   32   35  9.903304 0.271878 SUCCESS 143
111111000   41   33   35   32   36   52   37   33  8.660106 0.371775 SUCCESS 144
111111010   35   33   40   37   27   30   47   30  8.892240 0.351468 SUCCESS 145
111111100   41   36   37   32   35   45   35   41  3.840672 0.871205 SUCCESS 146
111111110   30   36   37   28   26   35   39   30  7.982680 0.435164 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 36.605469	M = 18750	N = 8	m = 9	n = 150000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   48   38   39   30   37   38   29   34  7.001185 0.536505 SUCCESS   0
000000011   42   43   43   38   44   41   40   37  5.606393 0.691226 SUCCESS   1
000000101   31   38   36   34   38   37   45   33  3.561317 0.894379 SUCCESS   2
000000111   48   44   43   38   49   41   43   42 13.282711 0.102486 SUCCESS   3
000001001   38   33   42   38   43   27   19   38 13.869225 0.085238 SUCCESS   4
000001011   38   37   38   37   28   33   43   32  4.331420 0.826052 SUCCESS   5
000001101   32   58   32   45   35   43   37   39 17.510776 0.025209 SUCCESS   6
000001111   51   31   52   28   42   45   36   42 19.169697 0.013978 SUCCESS   7
000010001   36   30   42   37   33   32   37   30  4.272062 0.831781 SUCCESS   8
000010011   44   37   38   43   38   29   28   31  7.426396 0.491402 SUCCESS   9
000010101   35   45   44   39   36   32   34   42  5.392574 0.714911 SUCCESS  10
000010111   37   31   31   28   33   32   37   32  5.440677 0.709603 SUCCESS  11
000011001   33   35   27   39   32   40   40   37  4.462271 0.813196 SUCCESS  12
000011011   37   33   39   38   25   42   43   35  6.442253 0.597820 SUCCESS  13
000011101   44   39   44   36   40   35   42   44  6.025647 0.644359 SUCCESS  14
000011111   49   43   42   26   42   32   35   42 11.808482 0.159956 SUCCESS  15
000100011   35   28   40   27   35   31   43   30  8.443418 0.391396 SUCCESS  16
000100101   34   37   42   34   36   33   39   33  2.116436 0.977233 SUCCESS  17
000100111   37   28   40   35   33   28   25   32  9.356288 0.313137 SUCCESS  18
000101001   31   31   38   35   42   42   32   42  4.967583 0.761035 SUCCESS  19
